Id	Chr	start	stop	pos_max	max_weight	SI	Size
CNAG_03565	8	1289275	1289354	1289331	1153.83	-2.31425468082	80
CNAG_03572	8	1304865	1304884	1304865	5463.92	-0.292717571133	20
CNAG_03606	2	319283	319301	319298	1543.31	-1.10484057271	19
CNAG_03627	2	383336	383348	383341	11449.43	-0.732668558501	13
CNAG_03677	2	512356	512426	512400	2297.13	-1.63671243378	71
CNAG_03705	2	577642	577665	577652	3010.79	-1.16911195494	24
CNAG_03722	2	622958	622985	622975	2832.27	-1.15102376821	28
CNAG_03726	2	632340	632360	632359	872.41	-0.80545111959	21
CNAG_03739	2	668716	668722	668719	22369.31	0.473253404079	7
CNAG_03780	2	797629	797635	797632	2645.58	-0.130603291182	7
CNAG_03810	2	905009	905042	905029	972.05	-0.336137817364	34
CNAG_03865	2	1040623	1040670	1040666	1728.23	-1.38016643415	48
CNAG_03892	2	1111671	1111696	1111671	6698.22	-1.03993954438	26
CNAG_03959	2	1277654	1277728	1277699	1402.72	-2.11786830383	75
CNAG_04004	2	1374335	1374358	1374351	12472.08	-0.432142763433	24
CNAG_04011	2	1394911	1394919	1394912	24980.2	0.667026823413	9
CNAG_04021	2	1417492	1417517	1417510	4301.25	-0.732275818489	26
CNAG_04028	2	1439663	1439667	1439663	4866.48	0.516291937206	5
CNAG_04043	2	1483857	1483857	1483857	1044.5	2.0	1
CNAG_04054	2	1508401	1508464	1508420	6835.69	-1.58203732967	64
CNAG_04076	2	1565638	1565660	1565646	3792.09	-1.16907823796	23
CNAG_04080	2	1573175	1573215	1573203	891.92	-1.21627359864	41
CNAG_04114	9	40628	40655	40642	7404.53	-1.29080286651	28
CNAG_04132	9	91648	91669	91658	1130.5	-1.01351817759	22
CNAG_04156	9	152281	152318	152313	1057.74	-1.24522337968	38
CNAG_04163	9	171011	171058	171026	970.23	-1.42403685496	48
CNAG_04168	9	182904	182930	182917	3831.54	-0.776333374071	27
CNAG_04175	9	200246	200270	200257	944.19	-0.604135267174	25
CNAG_04183	9	222943	222944	222943	1453.47	1.51018505701	2
CNAG_04209	9	297252	297256	297253	3498.36	0.572974084104	5
CNAG_04212	9	306481	306500	306494	912.73	-0.911929023667	20
CNAG_04224	9	334977	334994	334979	2439.89	-0.738173049343	18
CNAG_04235	9	363311	363337	363316	892.78	-0.775079584531	27
CNAG_04259	9	419180	419195	419193	2932.93	-0.0747987032217	16
CNAG_04322	9	562333	562342	562333	8616.06	-0.425650039261	10
CNAG_04388	9	733598	733641	733607	1180.71	-2.0402020314	44
CNAG_04445	9	886289	886296	886289	15804.57	0.56674793204	8
CNAG_04637	10	811585	811661	811631	831.02	-2.22827089308	77
CNAG_04640	10	797617	797618	797617	863.95	1.68915267738	2
CNAG_04667	10	733683	733729	733711	814.66	-1.20807219383	47
CNAG_04679	10	711212	711228	711212	1786.67	-0.572023223575	17
CNAG_04715	10	605651	605657	605651	1361.92	0.687248096513	7
CNAG_04727	10	567551	567575	567572	1004.21	-1.07230758499	25
CNAG_04744	10	520269	520301	520290	2460.57	-1.71602915628	33
CNAG_04750	10	508282	508346	508303	1787.77	-1.67758065839	65
CNAG_04762	10	468698	468729	468706	3377.46	-1.47184597638	32
CNAG_04785	10	408749	408808	408773	1512.93	-2.22808524319	60
CNAG_04802	10	362126	362147	362146	775.51	-0.10686542701	22
CNAG_04802_left	10	362126	362147	362146	775.51	-0.10686542701	22
CNAG_04802_right	10	362167	362189	362177	241.99	0.028884449209	23
CNAG_04817	10	317977	317977	317977	875.22	2.0	1
CNAG_04821	10	309469	309500	309495	6728.16	-1.4242350262	32
CNAG_04828	10	298411	298460	298427	861.43	-1.4027295803	50
CNAG_04844	10	253588	253605	253588	1114.31	-0.309936211971	18
CNAG_04883	10	114962	114991	114985	3678.11	-0.643871620089	30
CNAG_04903	10	71786	71797	71796	37751.36	-0.078725929657	12
CNAG_04953	4	66796	66823	66808	8126.48	-1.73808540515	28
CNAG_04985	4	149186	149224	149218	951.16	-1.55640590603	39
CNAG_05013	4	226329	226363	226342	1207.6	-1.14350901571	35
CNAG_05095	4	422085	422124	422106	2306.78	-1.55331717974	40
CNAG_05109	4	449893	449943	449941	915.5	-1.46629151573	51
CNAG_05148	4	556003	556008	556003	810.57	0.384541965166	6
CNAG_05167	4	608657	608666	608657	11493.77	-0.152142987123	10
CNAG_05196	4	692756	692783	692780	797.16	-1.92856487153	28
CNAG_05225	4	778342	778378	778365	1170.15	-0.930073291335	37
CNAG_05232	4	795474	795478	795474	15000.11	1.45798326846	5
CNAG_05236	4	804958	804993	804965	908.9	-1.45294964437	36
CNAG_05258	4	862911	862919	862911	4808.7	0.326967521504	9
CNAG_05262	4	875192	875227	875225	931.02	-1.38889695212	36
CNAG_05267	4	888026	888048	888037	3531.1	-1.15713475931	23
CNAG_05424	14	276173	276198	276194	8130.63	-0.666299433034	26
CNAG_05437	14	309718	309736	309725	1049.03	-0.925598650798	19
CNAG_05449	14	341269	341285	341269	4294.49	-0.74594784145	17
CNAG_05457	14	357923	357984	357978	778.91	-2.14929995473	62
CNAG_05525	14	553942	553970	553948	14670.21	-1.57896984861	29
CNAG_05556	14	632740	632756	632749	3152.84	-0.254060869827	17
CNAG_05579	14	683573	683624	683596	978.78	-1.62964457005	52
CNAG_05596	14	735846	735893	735876	918.02	-1.72514415974	48
CNAG_05637	14	840774	840850	840807	851.71	-2.09903529553	77
CNAG_05683	7	605528	605544	605536	8795.61	-0.49004796614	17
CNAG_05701	7	652542	652552	652547	3733.93	-0.48546603289	11
CNAG_05720	7	691649	691702	691673	854.49	-1.49031775806	54
CNAG_05800	7	911679	911708	911702	3317.85	-0.587374559882	30
CNAG_05845	7	1023448	1023482	1023459	1457.61	-2.05065671243	35
CNAG_05874	7	1093112	1093120	1093114	1476.71	0.201766897392	9
CNAG_05893	7	1131111	1131125	1131118	998.01	-0.339205528583	15
CNAG_05904	7	1171859	1171889	1171882	10567.86	-0.922569173136	31
CNAG_05918	7	1211489	1211500	1211491	2504.45	-0.906577402581	12
CNAG_05926	7	1233428	1233450	1233434	1239.23	-1.21630488725	23
CNAG_05932	7	1248439	1248466	1248459	893.55	-0.876186367682	28
CNAG_06095	12	293509	293543	293535	1812.32	-0.795445698776	35
CNAG_06096	12	295188	295218	295193	1954.83	-0.494894006851	31
CNAG_06109	12	332386	332414	332395	4238.3	-0.903666150678	29
CNAG_06121	12	367361	367383	367380	1146.38	-0.548975323256	23
CNAG_06127	12	380518	380567	380551	3896.98	-1.75175552895	50
CNAG_06138	12	406060	406092	406082	941.56	-1.29383786002	33
CNAG_06153	12	442061	442093	442084	5829.39	-1.23130021626	33
CNAG_06207	12	628386	628395	628392	21783.01	0.13003641466	10
CNAG_06208	12	630736	630822	630776	1174.54	-2.67194213561	87
CNAG_06222	12	668944	668959	668952	26969.44	0.00721947006031	16
CNAG_06229	12	686830	686868	686841	852.92	-1.0019215947	39
CNAG_06274	13	55665	55684	55671	2047.36	-1.06343641742	20
CNAG_06288	13	99320	99353	99343	1662.43	-1.09535214944	34
CNAG_06298	13	123951	123958	123954	12195.23	-0.053696685367	8
CNAG_06372	13	321364	321384	321364	2558.73	-0.427196294606	21
CNAG_06377	13	332589	332592	332589	3412.56	0.814141282099	4
CNAG_06396	13	374694	374717	374695	904.46	-0.421117446522	24
CNAG_06426	13	445741	445791	445776	1082.34	-1.04552655347	51
CNAG_06597	7	228731	228786	228760	1405.21	-1.43027309663	56
CNAG_06602	7	242506	242554	242535	2605.71	-1.35791201114	49
CNAG_06602_left	7	242506	242554	242535	2605.71	-1.35791201114	49
CNAG_06602_right	7	242596	242613	242597	1767.19	-0.339954974563	18
CNAG_06635	7	338079	338086	338082	1102.16	-0.246187812471	8
CNAG_06663	7	415030	415076	415055	988.67	-2.26375890457	47
CNAG_06699	7	523819	523824	523820	8125.57	0.5022127429	6
CNAG_06745	2	160425	160432	160428	10094.53	-0.362814978107	8
CNAG_06746	2	158086	158091	158087	12767.2	0.0581587729938	6
CNAG_06753	2	136095	136108	136102	2067.66	-0.26298295202	14
CNAG_06770	2	81795	81819	81796	1658.51	-0.208851303252	25
CNAG_06782	2	51712	51735	51712	1273.19	0.00843930545415	24
CNAG_06800	2	5302	5333	5332	46336.7	-0.552364406918	32
CNAG_06811	5	201072	201099	201075	1873.46	-1.10288408496	28
CNAG_06827	5	144348	144371	144358	1399.58	-0.814124018576	24
CNAG_06849	5	77822	77832	77826	945.49	-0.586891173184	11
CNAG_06866	5	35501	35573	35558	1171.49	-1.93451359612	73
CNAG_06881	3	1412135	1412191	1412170	2133.41	-1.22333468121	57
CNAG_06899	3	1459499	1459530	1459526	1897.59	-1.81417353676	32
CNAG_06923	3	1527107	1527123	1527108	827.09	-0.751650627646	17
CNAG_06949	5	774855	774870	774864	896.82	0.0820913813525	16
CNAG_06998	9	1149892	1149920	1149911	2633.16	-1.81320943621	29
CNAG_07029	1	590497	590524	590502	862.05	-1.01394317929	28
CNAG_07310	1	283972	283996	283983	1477.35	-1.3844403651	25
CNAG_07326	1	558638	558655	558648	9044.6	-0.0895333184461	18
CNAG_07352	1	868984	869002	868999	1332.77	-0.612151992489	19
CNAG_07356	1	895412	895472	895439	983.95	-1.03333286512	61
CNAG_07368	1	1426290	1426316	1426290	1096.84	-0.995736814623	27
CNAG_07487	2	1299434	1299436	1299435	4258.41	1.05602292654	3
CNAG_07561	3	1208993	1208994	1208993	1272.38	1.29530924634	2
CNAG_07745	8	1219607	1219616	1219607	2515.89	0.0530938141756	10
CNAG_07765	9	736477	736490	736485	12879.7	-0.383344817806	14
CNAG_07807	4	310691	310696	310692	4585.96	0.1623782783	6
CNAG_07810	4	409372	409411	409395	842.1	-1.26747129386	40
CNAG_07839	10	31735	31739	31735	3106.57	0.552158494467	5
CNAG_07941	13	530572	530615	530614	788.58	-1.3718497669	44
CNAG_07941_left	13	530572	530615	530614	788.58	-1.3718497669	44
CNAG_07941_right	13	530644	530644	530644	202.15	2.0	1
CNAG_08025	14	380750	380792	380776	860.13	-1.83519969687	43
