Id	Chr	start	stop	pos_max	max_weight	SI	Size
CNAG_02140	6	1092627	1092644	1092628	651.34	1.16968361575	18
CNAG_02145	6	1083802	1083819	1083808	954.4	-0.448618287951	18
CNAG_02177	6	987031	987078	987078	758.64	-1.53604048291	48
CNAG_02197	6	936937	936961	936947	348.44	-0.740271885877	25
CNAG_02263	6	755048	755065	755061	1259.62	-0.79762212236	18
CNAG_02285	6	701510	701517	701516	1542.41	0.283434601226	8
CNAG_02290	6	689289	689304	689303	419.61	0.617663728592	16
CNAG_02326	6	606062	606096	606090	1506.74	-1.03148684273	35
CNAG_02331	6	591441	591450	591441	562.67	1.55611873213	10
CNAG_02470	6	232894	232911	232905	566.38	0.0254764228455	18
CNAG_02486	6	189846	189885	189870	2451.78	-1.2029392086	40
CNAG_02495	6	163896	163937	163923	394.86	-1.49125157557	42
CNAG_02503	6	145114	145152	145132	503.74	-0.574655945694	39
CNAG_02565	3	1357223	1357229	1357226	625.93	0.652126498344	7
CNAG_02569	3	1343386	1343393	1343389	484.31	0.640138857047	8
CNAG_02655	3	1111149	1111210	1111192	378.58	-1.14835310308	62
CNAG_02678	3	1048147	1048167	1048163	322.1	0.900337469074	21
CNAG_02692	3	1005377	1005400	1005388	844.85	-0.676794795662	24
CNAG_02710	3	946735	946753	946751	726.14	0.353295283963	19
CNAG_02754	3	840367	840391	840385	905.14	-0.867905913254	25
CNAG_02762	3	826539	826573	826554	616.91	-1.53253403768	35
CNAG_02775	3	793972	794026	794017	475.99	-1.11784945578	55
CNAG_02813	3	714150	714169	714158	2931.13	-0.569614941894	20
CNAG_02833	3	661669	661699	661680	537.76	-0.284833449561	31
CNAG_02838	3	645891	645901	645895	3467.09	-0.45083843061	11
CNAG_02854	3	609101	609118	609104	498.62	0.0900453970943	18
CNAG_02860	3	590120	590212	590134	485.6	-1.33281889778	93
CNAG_02877	3	551346	551360	551360	671.24	0.96067576738	15
CNAG_02907	3	485214	485236	485226	492.24	-0.383048201294	23
CNAG_02923	3	442365	442401	442379	600.97	-1.05079709969	37
CNAG_02924	3	439697	439700	439700	503.16	0.795099095415	4
CNAG_02925	3	436991	437016	437008	522.26	-0.553239825657	26
CNAG_02928	3	431105	431114	431114	1235.57	0.0827726614806	10
CNAG_02938	3	396906	396934	396920	762.98	-0.499979934262	29
CNAG_02941	3	387804	387823	387808	1062.51	-0.709000185996	20
CNAG_02985	3	276004	276005	276005	594.97	1.64108775304	2
CNAG_02985_left	3	276004	276005	276005	594.97	1.64108775304	2
CNAG_02985_right	3	276026	276054	276027	292.38	-0.626429010884	29
CNAG_02986	3	274012	274031	274028	454.97	-0.239386168356	20
CNAG_02994	3	256978	257003	256987	553.93	-0.235441628631	26
CNAG_03004	3	231258	231273	231266	855.51	-0.198718591063	16
CNAG_03007	3	225776	225787	225780	12308.84	0.0479979067992	12
CNAG_03040	3	139071	139089	139074	360.64	-0.476656793841	19
CNAG_03049	3	121507	121508	121508	2903.55	1.39168926249	2
CNAG_03053	3	109045	109068	109053	1692.47	-0.991566360404	24
CNAG_03072	3	60292	60294	60293	1408.51	0.842624678634	3
CNAG_03084	8	14359	14379	14374	4910.69	-0.222387224546	21
CNAG_03113	8	83365	83377	83376	1033.79	-0.187208607994	13
CNAG_03140	8	171316	171326	171326	2445.74	0.949194848416	11
CNAG_03142	8	173620	173624	173621	23843.2	0.0823310061783	5
CNAG_03213	8	362214	362229	362217	460.85	-0.301387371816	16
CNAG_03221	8	380771	380773	380772	9924.58	1.07615382175	3
CNAG_03225	8	388929	388940	388939	1508.51	-0.00883456212202	12
CNAG_03245	8	435605	435659	435642	315.79	-1.15233051558	55
CNAG_03268	8	528633	528653	528652	699.68	-0.482225008139	21
CNAG_03269	8	532148	532161	532161	350.98	0.174132017325	14
CNAG_03290	8	578068	578095	578072	343.23	-0.800514931698	28
CNAG_03298	8	597430	597444	597440	738.13	-0.0136269064985	15
CNAG_03309	8	621423	621448	621441	577.13	-0.796147907626	26
CNAG_03315	8	633187	633219	633206	455.9	-0.927673394802	33
CNAG_03345	8	704196	704242	704213	420.43	-0.602871382245	47
CNAG_03349	8	721380	721393	721381	316.67	0.352001531157	14
CNAG_03358	8	744014	744057	744036	793.94	-1.51188832727	44
CNAG_03438	8	951760	951783	951773	4808.29	-0.589612142929	24
CNAG_03458	8	1002636	1002672	1002645	655.87	-1.71621430479	37
CNAG_03577	8	1319738	1319741	1319740	415.37	0.677152004969	4
CNAG_03589	8	1352891	1352904	1352904	562.49	0.825148370101	14
CNAG_03596	2	289957	290015	289993	608.09	-1.46261144618	59
CNAG_03629	2	389679	389682	389682	418.9	0.886445734632	4
CNAG_03631	2	392294	392335	392306	353.27	-0.958314037273	42
CNAG_03666	2	484805	484819	484805	315.14	1.01784150128	15
CNAG_03667	2	486090	486115	486091	2326.49	-1.05828486528	26
CNAG_03721	2	622778	622790	622786	669.82	-0.781532195033	13
CNAG_03738	2	668411	668471	668465	318.46	-1.40820237892	61
CNAG_03747	2	687417	687424	687424	1881.5	0.821412999428	8
CNAG_03775	2	786896	786929	786919	1835.16	-1.58807692323	34
CNAG_03820	2	927595	927614	927600	462.19	-0.698160212611	20
CNAG_03824	2	936655	936677	936658	356.18	0.152572478705	23
CNAG_03837	2	970514	970530	970517	408.28	0.549022969766	17
CNAG_03853	2	1016638	1016680	1016667	934.15	-1.83736361408	43
CNAG_03873	2	1058768	1058795	1058782	340.65	-1.00287433865	28
CNAG_03904	2	1147003	1147026	1147010	395.44	-0.827822550835	24
CNAG_03916	2	1181179	1181208	1181196	382.12	0.0262472434297	30
CNAG_03957	2	1275998	1276012	1276005	362.85	0.644822895975	15
CNAG_03968	2	1299251	1299279	1299277	666.12	-1.41512340698	29
CNAG_03975	2	1315117	1315137	1315126	460.63	-0.824278969337	21
CNAG_03983	2	1332278	1332299	1332280	333.27	-1.22511220209	22
CNAG_04027	2	1438783	1438794	1438787	13055.72	0.105772579421	12
CNAG_04037	2	1465165	1465243	1465188	560.23	-2.28201826538	79
CNAG_04044	2	1487037	1487070	1487054	448.29	-0.846523079493	34
CNAG_04050	2	1498431	1498456	1498456	321.24	-0.56531437541	26
CNAG_04066	2	1537241	1537254	1537242	494.83	0.301809286783	14
CNAG_04068	2	1540569	1540595	1540573	1932.94	-0.312404359702	27
CNAG_04071	2	1551688	1551720	1551691	356.4	-0.49062269639	33
CNAG_04106	9	21753	21775	21771	1113.45	-0.733716178073	23
CNAG_04155	9	152108	152146	152146	452.89	-1.61489106767	39
CNAG_04179	9	217276	217294	217279	978.39	0.739207235211	19
CNAG_04181	9	219915	219984	219940	427.59	-1.71253799188	70
CNAG_04206	9	290051	290093	290091	776.22	-1.41615464063	43
CNAG_04237	9	366175	366207	366207	798.27	-1.01135261573	33
CNAG_04284	9	484573	484599	484578	692.06	-0.711768229721	27
CNAG_04328	9	581115	581135	581135	356.7	0.456707119496	21
CNAG_04332	9	591249	591283	591273	323.02	-0.48440090163	35
CNAG_04373	9	703825	703826	703826	960.76	1.64366665817	2
CNAG_04381	9	724249	724302	724265	429.74	-1.0366741356	54
CNAG_04395	9	754341	754363	754351	421.35	-0.836221982303	23
CNAG_04441	9	879012	879015	879015	463.2	1.11146570535	4
CNAG_04485	9	989583	989592	989584	681.4	0.400563128855	10
CNAG_04499	9	1021567	1021587	1021571	467.64	0.688055359274	21
CNAG_04566	10	1020394	1020427	1020395	379.21	-1.84086124512	34
CNAG_04605	10	907054	907055	907055	508.37	1.29992836294	2
CNAG_04659	10	756894	756913	756913	3377.81	-0.85194159324	20
CNAG_04666	10	736184	736203	736203	1491.29	0.105855405494	20
CNAG_04668	10	733553	733595	733578	445.83	-1.56426636112	43
CNAG_04674	10	724428	724467	724455	715.86	-0.997322709395	40
CNAG_04676	10	720610	720643	720618	367.81	-1.38534431845	34
CNAG_04676_left	10	720579	720579	720579	164.93	2.0	1
CNAG_04683	10	705802	705828	705821	334.14	0.109435312855	27
CNAG_04694	10	679557	679568	679560	1679.1	-0.367839470308	12
CNAG_04698	10	665608	665636	665632	418.19	-1.1344171006	29
CNAG_04726	10	570621	570655	570628	516.49	-0.609872869154	35
CNAG_04730	10	561534	561606	561549	363.98	-1.84746557867	73
CNAG_04737	10	541017	541044	541027	447.75	-0.832825729115	28
CNAG_04751	10	505771	505806	505782	611.11	-0.712246683708	36
CNAG_04757	10	481362	481373	481373	462.42	-0.229759256995	12
CNAG_04763	10	468487	468506	468505	1027.47	-0.234386863651	20
CNAG_04765	10	464309	464320	464312	314.07	-0.681427908169	12
CNAG_04799	10	371374	371397	371397	1330.91	0.017757631134	24
CNAG_04806	10	349604	349646	349637	419.79	-0.442371930193	43
CNAG_04840	10	267071	267104	267076	5577.69	-1.47471062015	34
CNAG_04842	10	260511	260518	260512	418.35	1.1384533622	8
CNAG_04857	10	199350	199358	199358	1310.52	1.17789376603	9
CNAG_04884	10	114690	114698	114698	1663.92	0.124358276977	9
CNAG_04938	4	26278	26294	26281	968.83	-0.116317427993	17
CNAG_04969	4	113688	113707	113690	548.07	-0.771837969258	20
CNAG_04984	4	148950	148950	148950	976.17	2.0	1
CNAG_05068	4	347475	347486	347476	2969.92	-0.324305982746	12
CNAG_05107	4	449761	449783	449778	313.74	-1.38977204184	23
CNAG_05132	4	508622	508696	508655	536.65	-1.2646223036	75
CNAG_05146	4	552201	552234	552227	536.51	-1.0122637495	34
CNAG_05156	4	582967	582974	582974	311.64	1.08799559959	8
CNAG_05164	4	599315	599383	599349	551.74	-2.09564685055	69
CNAG_05235	4	804678	804693	804681	687.41	-1.04903820852	16
CNAG_05235_left	4	804659	804659	804659	212.15	2.0	1
CNAG_05251	4	848373	848381	848377	2298.39	0.416814101401	9
CNAG_05273	4	900243	900300	900282	896.71	-0.649737117121	58
CNAG_05282	4	930036	930061	930053	341.62	-0.135545738281	26
CNAG_05311	4	1018324	1018329	1018329	1441.33	0.908327190408	6
CNAG_05350	14	64493	64556	64506	906.81	-1.91189482124	64
CNAG_05363	14	97654	97706	97665	426.93	-1.51654216888	53
CNAG_05387	14	174998	175010	175002	457.8	0.810902778483	13
CNAG_05416	14	252937	252978	252947	545.03	-1.37186526821	42
CNAG_05455	14	355965	355990	355990	6115.93	-1.20193538975	26
CNAG_05458	14	365350	365371	365369	936.78	-0.338601198785	22
CNAG_05480	14	427454	427493	427455	548.56	-0.455088055399	40
CNAG_05504	14	497185	497214	497189	488.79	0.292836907995	30
CNAG_05521	14	542912	542917	542913	2052.94	0.760572342548	6
CNAG_05521_left	14	542847	542858	542851	672.09	-0.278360255045	12
CNAG_05522	14	544998	545007	545000	500.94	0.408619318167	10
CNAG_05522_left	14	544998	545007	545000	500.94	0.408619318167	10
CNAG_05522_right	14	545028	545029	545029	492.03	1.4589772358	2
CNAG_05555	14	632520	632537	632537	2371.9	-0.00524704216071	18
CNAG_05568	14	663530	663567	663548	563.67	-1.44127591847	38
CNAG_05570	14	665578	665595	665592	378.27	-0.513545555382	18
CNAG_05578	14	683392	683413	683406	1082.75	-0.729515595188	22
CNAG_05619	14	798434	798498	798484	456.17	-2.02289600775	65
CNAG_05631	14	829666	829725	829698	341.42	-1.2378760447	60
CNAG_05633	14	833343	833357	833344	946.91	0.397067031318	15
CNAG_05638	14	843627	843648	843630	323.57	0.178992807132	22
CNAG_05638_left	14	843627	843648	843630	323.57	0.178992807132	22
CNAG_05638_right	14	843687	843687	843687	100.81	2.0	1
CNAG_05650	14	880893	880944	880935	1412.79	-1.42261545013	52
CNAG_05679	7	596283	596305	596290	502.72	-1.02030055816	23
CNAG_05679_left	7	596283	596305	596290	502.72	-1.02030055816	23
CNAG_05679_right	7	596336	596336	596336	149.01	2.0	1
CNAG_05682	7	603949	603950	603950	1434.56	1.51795000681	2
CNAG_05691	7	625243	625292	625285	1479.27	-1.37968511304	50
CNAG_05723	7	703335	703374	703372	370.17	-0.546913293044	40
CNAG_05755	7	783294	783334	783314	395.52	-1.16230628732	41
CNAG_05762	7	804212	804246	804238	575.48	-0.973341052838	35
CNAG_05774	7	841573	841639	841595	416.27	-2.26059023726	67
CNAG_05793	7	889505	889526	889517	394.4	-0.911115297645	22
CNAG_05797	7	906927	906932	906931	880.59	0.659536119769	6
CNAG_05797_left	7	906927	906932	906931	880.59	0.659536119769	6
CNAG_05797_right	7	906956	906968	906959	432.61	-0.0937775249724	13
CNAG_05839	7	1013091	1013123	1013101	1660.32	-0.718513519459	33
CNAG_05848	7	1033571	1033604	1033577	790.23	-0.695918556485	34
CNAG_05865	7	1074946	1074976	1074961	679.95	-0.963506252831	31
CNAG_05872	7	1090532	1090543	1090533	821.27	0.11090884989	12
CNAG_05886	7	1119865	1119868	1119868	433.88	1.22636490076	4
CNAG_05891	7	1129204	1129247	1129241	367.93	-1.03063161078	44
CNAG_05910	7	1193811	1193850	1193828	420.9	-0.917629972243	40
CNAG_05971	7	1362725	1362780	1362750	724.81	-0.797997556668	56
CNAG_05976	7	1376999	1377023	1377016	348.18	-0.725044283255	25
CNAG_05999	12	46337	46362	46350	347.94	-0.0791480695092	26
CNAG_06020	12	101877	101923	101912	325.45	-1.86675574491	47
CNAG_06079	12	246125	246168	246153	716.76	-1.35683343546	44
CNAG_06101	12	309888	309895	309894	1854.96	0.184112010889	8
CNAG_06108	12	331501	331518	331514	392.09	0.204242715686	18
CNAG_06144	12	417733	417735	417735	2646.71	1.18432368241	3
CNAG_06150	12	438225	438236	438232	421.92	-0.688790024195	12
CNAG_06169	12	505905	505920	505920	1787.09	-0.64166019687	16
CNAG_06205	12	623299	623305	623302	364.08	0.415337863102	7
CNAG_06216	12	652029	652047	652047	435.65	0.0863606981674	19
CNAG_06228	12	686647	686682	686673	327.59	-1.24322219407	36
CNAG_06267	13	36413	36440	36433	376.46	-0.550339506168	28
CNAG_06302	13	138864	138867	138867	1547.78	1.21356046482	4
CNAG_06313	13	167686	167701	167689	620.21	-0.618155598095	16
CNAG_06325	13	197030	197062	197056	327.37	-0.781124847747	33
CNAG_06341	13	247383	247391	247386	567.46	0.411031940239	9
CNAG_06388	13	361090	361094	361094	12460.04	1.0199150393	5
CNAG_06400	13	391452	391494	391482	1223.48	-1.22970089171	43
CNAG_06400_left	13	391419	391432	391421	669.9	-0.237606073549	14
CNAG_06404	13	403329	403338	403333	8646.76	0.00757980983164	10
CNAG_06447	13	509489	509491	509491	525.76	1.1448779889	3
CNAG_06544	7	70490	70545	70522	729.67	-0.867038537158	56
CNAG_06594	7	225217	225250	225231	370.16	-0.897666811028	34
CNAG_06605	7	252311	252320	252319	2133.38	-0.0742259703684	10
CNAG_06627	7	317710	317735	317728	441.06	-0.359666487677	26
CNAG_06630	7	326244	326288	326271	803.53	-2.11105618988	45
CNAG_06632	7	331738	331752	331752	461.67	1.06976589163	15
CNAG_06633	7	335138	335145	335145	418.2	1.01507411345	8
CNAG_06644	7	374813	374846	374821	1258.08	-0.857549883944	34
CNAG_06646	7	378608	378648	378633	1064.99	-1.09344357364	41
CNAG_06670	7	432019	432035	432035	3658.68	-0.368979002935	17
CNAG_06693	7	507796	507827	507807	1098.38	-0.544521536919	32
CNAG_06723	2	228424	228440	228440	322.35	0.493989535173	17
CNAG_06733	2	194959	194998	194960	602.81	-0.99824790942	40
CNAG_06747	2	157727	157735	157734	921.66	-0.259098780428	9
CNAG_06755	2	131671	131688	131681	481.2	-0.0774602267088	18
CNAG_06779	2	61524	61544	61527	562.98	-0.984731932497	21
CNAG_06794	2	22837	22869	22840	358.25	-0.538868850229	33
CNAG_06797	2	17247	17272	17268	671.54	-1.08994545484	26
CNAG_06807	5	211941	211969	211969	320.31	-0.595183001355	29
CNAG_06840	5	106643	106669	106651	1440.03	-0.950032695677	27
CNAG_06865	5	37702	37729	37727	338.36	-1.28305516534	28
CNAG_06935	3	1567207	1567222	1567217	324.02	-0.113062277226	16
CNAG_07028	1	593070	593128	593101	430.31	-1.6837382045	59
CNAG_07032	14	49963	50033	49981	602.97	-2.23088801264	71
CNAG_07164	6	742704	742721	742721	313.17	0.538403458935	18
CNAG_07319	1	542135	542183	542136	5019.34	-1.2307650688	49
CNAG_07325	1	558356	558373	558360	548.59	0.00757678492469	18
CNAG_07347	1	764312	764316	764313	676.02	0.847690708768	5
CNAG_07359	1	1126543	1126582	1126545	458.23	-1.12467930582	40
CNAG_07362	1	1231417	1231444	1231432	516.93	-0.606689739074	28
CNAG_07400	5	77554	77582	77562	1915.52	-0.831219741608	29
CNAG_07428	5	708224	708298	708261	1828.97	-1.78885938089	75
CNAG_07541	3	1153701	1153728	1153728	848.81	-0.912354186241	28
CNAG_07551	3	1178484	1178553	1178529	600.93	-1.37811966183	70
CNAG_07608	11	1030568	1030606	1030595	375.79	-1.01563046677	39
CNAG_07695	7	1326374	1326389	1326387	1477.59	0.109517720199	16
CNAG_07739	8	1145350	1145394	1145368	470.85	-0.477568460845	45
CNAG_07775	9	996696	996708	996700	676.09	0.293949909613	13
CNAG_07866	10	1021869	1021939	1021917	953.17	-1.81985280406	71
CNAG_07903	12	340695	340754	340752	408.92	-1.22721330092	60
CNAG_07927	13	81759	81810	81792	453.35	-1.33575276333	52
CNAG_07939	13	472445	472457	472456	4845.6	-0.352893612604	13
CNAG_07957	1	1573836	1573873	1573869	383.88	-1.12092271187	38
