Id	Chr	start	stop	pos_max	max_weight	SI	Size
CNAG_00602	1	1550133	1550164	1550141	168.86	-1.08197547073	32
CNAG_00641	1	1662353	1662391	1662361	275.14	-1.07121232764	39
CNAG_00655	1	1707079	1707088	1707088	197.86	-0.542736169659	10
CNAG_00668	1	1739501	1739539	1739539	336.6	-0.803379634028	39
CNAG_00686	1	1787750	1787755	1787752	638.16	0.944879536973	6
CNAG_00703	1	1840779	1840780	1840780	1524.73	1.58767613711	2
CNAG_00727	1	1895010	1895042	1895042	206.91	-0.495817569689	33
CNAG_00761	1	2001164	2001189	2001169	285.95	-1.05586362588	26
CNAG_00771	1	2027450	2027457	2027457	922.43	0.163614024137	8
CNAG_00783	1	2061690	2061736	2061703	637.35	-1.70791529741	47
CNAG_00810	1	2144412	2144423	2144423	225.28	0.763454523432	12
CNAG_00816	1	2164895	2164939	2164937	340.01	-2.02417427588	45
CNAG_00821	1	2174669	2174704	2174677	190.76	-0.673477416809	36
CNAG_00846	1	2241451	2241462	2241455	511.57	0.150687623223	12
CNAG_00866	5	1789773	1789781	1789781	222.36	0.311457530452	9
CNAG_00884	5	1732794	1732839	1732824	368.92	-1.363364015	46
CNAG_00894	5	1705862	1705872	1705868	459.59	-0.566719027769	11
CNAG_00897	5	1694523	1694560	1694548	197.39	-0.748855898821	38
CNAG_00920	5	1627787	1627815	1627808	135.09	-1.23690192254	29
CNAG_00920_left	5	1627787	1627815	1627808	135.09	-1.23690192254	29
CNAG_00920_right	5	1627833	1627848	1627846	35.42	0.0803810397013	16
CNAG_00992	5	1490634	1490706	1490639	214.06	-2.12439636465	73
CNAG_00996	5	1482455	1482469	1482461	205.63	-0.280002581963	15
CNAG_00996_left	5	1482455	1482469	1482461	205.63	-0.280002581963	15
CNAG_00996_right	5	1482490	1482515	1482505	98.31	-0.823819720623	26
CNAG_01010	5	1442705	1442726	1442726	585.49	0.712925891101	22
CNAG_01014	5	1435785	1435811	1435808	188.65	-0.360610281022	27
CNAG_01052	5	1337367	1337375	1337369	2038.26	0.258462950995	9
CNAG_01060	5	1314289	1314311	1314301	221.64	-0.631554061682	23
CNAG_01089	5	1237323	1237374	1237347	155.5	-1.83572470604	52
CNAG_01117	5	1166890	1166894	1166893	650.55	0.512589812584	5
CNAG_01117_left	5	1166890	1166894	1166893	650.55	0.512589812584	5
CNAG_01117_right	5	1166913	1166916	1166915	581.73	0.520728646049	4
CNAG_01153	5	1065826	1065833	1065833	1289.08	1.2343931497	8
CNAG_01159	5	1049089	1049122	1049117	147.49	-0.288291135576	34
CNAG_01164	5	1033668	1033675	1033673	152.2	0.0505146898119	8
CNAG_01170	5	1017276	1017300	1017293	253.58	-1.26391272756	25
CNAG_01184	5	982512	982553	982513	137.04	-0.741828833644	42
CNAG_01253	5	795071	795108	795074	145.55	-1.33962075935	38
CNAG_01255	5	792925	792949	792945	308.62	0.0617589234698	25
CNAG_01263	5	757604	757609	757606	192.74	-0.021580589532	6
CNAG_01270	5	740176	740220	740220	358.4	-1.50283571592	45
CNAG_01273	5	734164	734173	734168	175.49	0.444997750633	10
CNAG_01273_left	5	734164	734173	734168	175.49	0.444997750633	10
CNAG_01273_right	5	734191	734207	734191	70.0	0.0637970878434	17
CNAG_01287	5	684844	684875	684850	266.49	-0.849931051506	32
CNAG_01318	5	607889	607936	607894	130.28	-1.27977804524	48
CNAG_01323	5	597878	597900	597884	873.22	-0.882051927153	23
CNAG_01332	5	581030	581041	581041	577.07	0.297015151028	12
CNAG_01339	5	561202	561214	561208	143.21	-0.518223928675	13
CNAG_01348	5	536149	536158	536150	2227.62	0.186298314639	10
CNAG_01362	5	497204	497218	497212	1405.22	-0.485525649808	15
CNAG_01414	5	371741	371802	371772	354.56	-2.63980266712	62
CNAG_01446	5	290988	291005	290997	14860.17	-0.790561018506	18
CNAG_01470	11	41089	41153	41098	219.2	-2.38111698061	65
CNAG_01480	11	73908	73915	73915	17860.94	0.225929563683	8
CNAG_01526	11	186187	186191	186188	138.42	1.02489703255	5
CNAG_01563	11	294721	294733	294728	172.59	0.100343189232	13
CNAG_01563_left	11	294721	294733	294728	172.59	0.100343189232	13
CNAG_01563_right	11	294755	294760	294760	65.42	1.03739694333	6
CNAG_01577	11	340441	340460	340443	727.69	-0.12586081278	20
CNAG_01586	11	361069	361111	361080	322.68	-1.42181863163	43
CNAG_01593	11	374454	374492	374463	142.39	-1.04290237693	39
CNAG_01632	11	469645	469673	469648	246.67	-0.50090466548	29
CNAG_01648	11	514856	514860	514859	356.02	0.062748531352	5
CNAG_01654	11	533897	533921	533920	286.07	0.0583360689222	25
CNAG_01655	11	537377	537406	537382	161.2	-0.119479371996	30
CNAG_01709	11	677737	677776	677766	358.02	-1.28984886629	40
CNAG_01744	11	773009	773048	773037	696.21	-1.22250108601	40
CNAG_01750	11	790211	790221	790213	363.49	-0.211218527851	11
CNAG_01761	11	817716	817735	817726	884.93	-0.885810156785	20
CNAG_01781	11	871879	871905	871901	218.6	-0.84194972554	27
CNAG_01812	11	985711	985731	985715	237.3	0.766896150369	21
CNAG_01839	11	1049601	1049621	1049620	201.96	-0.893426650197	21
CNAG_01874	11	1148155	1148171	1148156	524.81	-0.295790253334	17
CNAG_01896	11	1199022	1199044	1199025	806.86	-0.615402446306	23
CNAG_01915	11	1256321	1256338	1256338	391.88	-0.836661309456	18
CNAG_01942	11	1330967	1330983	1330980	339.5	-0.838279791843	17
CNAG_01990	11	1472371	1472402	1472378	337.19	0.256129645324	32
CNAG_02022	6	1411930	1411986	1411959	127.08	-1.04709790602	57
CNAG_02035	6	1369377	1369415	1369395	472.26	-1.05994002454	39
CNAG_02078	6	1260823	1260833	1260825	5052.53	0.456117808856	11
CNAG_02091	6	1223535	1223558	1223536	239.31	-0.593225191186	24
CNAG_02116	6	1149334	1149404	1149385	242.72	-1.64273193203	71
CNAG_02128	6	1125477	1125510	1125487	188.65	-0.766179543217	34
CNAG_02129	6	1123225	1123230	1123227	2667.6	0.843897862847	6
CNAG_02130	6	1119648	1119668	1119662	339.32	-0.143377523972	21
CNAG_02140	6	1092627	1092648	1092628	181.37	0.708735604622	22
CNAG_02145	6	1083802	1083829	1083808	215.57	-0.814682402841	28
CNAG_02177	6	987031	987078	987078	369.97	-1.34302637689	48
CNAG_02213	6	903952	903994	903988	139.55	-0.758219575667	43
CNAG_02263	6	755048	755065	755061	591.49	-0.947242242186	18
CNAG_02281	6	712209	712226	712225	139.04	-0.341068865698	18
CNAG_02285	6	701510	701517	701516	445.8	0.228680922711	8
CNAG_02290	6	689297	689307	689303	214.55	0.693904965102	11
CNAG_02326	6	606062	606096	606090	608.43	-1.08819141652	35
CNAG_02378	6	477306	477373	477337	786.35	-2.20274528762	68
CNAG_02437	6	331038	331070	331044	129.69	-0.469250628741	33
CNAG_02443	6	313534	313576	313544	179.46	-1.58433444169	43
CNAG_02447	6	307362	307373	307373	245.17	0.410772703264	12
CNAG_02470	6	232894	232914	232910	151.57	-0.236086773542	21
CNAG_02486	6	189859	189885	189877	368.01	-1.04382013466	27
CNAG_02491	6	174418	174458	174436	144.57	-0.90169843732	41
CNAG_02495	6	163902	163934	163923	143.99	-1.30771080479	33
CNAG_02503	6	145102	145146	145132	195.43	-0.75550456082	45
CNAG_02526	6	85983	86004	85993	187.28	-0.569199019365	22
CNAG_02527	6	81448	81472	81472	163.34	-0.628067748617	25
CNAG_02527_left	6	81448	81472	81472	163.34	-0.628067748617	25
CNAG_02527_right	6	81494	81514	81507	141.79	-0.624368386796	21
CNAG_02565	3	1357223	1357229	1357226	391.27	0.447510852278	7
CNAG_02577	3	1324374	1324409	1324395	274.77	-1.03977875226	36
CNAG_02577_left	3	1324374	1324409	1324395	274.77	-1.03977875226	36
CNAG_02577_right	3	1324484	1324484	1324484	101.17	2.0	1
CNAG_02584	3	1304849	1304862	1304852	139.38	0.843709345531	14
CNAG_02655	3	1111149	1111210	1111192	165.98	-1.84722096683	62
CNAG_02686	3	1018822	1018849	1018848	168.47	-1.36386944501	28
CNAG_02692	3	1005377	1005400	1005388	372.64	-0.533906946244	24
CNAG_02710	3	946735	946753	946751	295.91	-0.318472143267	19
CNAG_02751	3	845540	845544	845544	1360.06	0.406496915371	5
CNAG_02754	3	840368	840391	840385	560.21	-1.13769930483	24
CNAG_02813	3	714150	714171	714158	752.01	-0.811010824611	22
CNAG_02833	3	661669	661716	661680	174.25	-0.604450884719	48
CNAG_02838	3	645889	645914	645895	803.23	-0.945650675303	26
CNAG_02845	3	631941	631950	631950	500.62	1.05339237715	10
CNAG_02854	3	609102	609118	609104	129.96	0.227508359663	17
CNAG_02860	3	590120	590225	590134	178.88	-2.06464416488	106
CNAG_02877	3	551346	551360	551360	676.91	0.85424547574	15
CNAG_02907	3	485220	485236	485226	557.06	-0.211271358238	17
CNAG_02923	3	442370	442401	442394	170.19	-1.29733561932	32
CNAG_02924	3	439683	439700	439700	323.11	0.278400550037	18
CNAG_02925	3	436991	437016	437016	167.82	-0.445219275282	26
CNAG_02928	3	431106	431115	431114	539.93	0.0950894005621	10
CNAG_02938	3	396909	396934	396920	356.26	-0.321385521897	26
CNAG_02967	3	320827	320865	320830	225.48	-0.991256205036	39
CNAG_02985	3	276004	276005	276005	157.63	1.49921128167	2
CNAG_02985_left	3	276004	276005	276005	157.63	1.49921128167	2
CNAG_02985_right	3	276026	276058	276027	94.42	-0.769949403264	33
CNAG_02994	3	256985	257003	256987	138.77	-0.0103353531685	19
CNAG_03004	3	231258	231273	231266	430.87	-0.234351522094	16
CNAG_03007	3	225777	225787	225780	3305.11	0.113101548785	11
CNAG_03049	3	121507	121508	121508	1752.04	1.31618734157	2
CNAG_03053	3	109045	109076	109053	572.52	-1.29951516853	32
CNAG_03055	3	106024	106046	106035	195.31	-0.806822808144	23
CNAG_03065	3	74424	74435	74430	125.69	-0.122455424822	12
CNAG_03072	3	60290	60294	60293	766.2	0.361528115184	5
CNAG_03084	8	14366	14379	14374	375.48	0.630587731309	14
CNAG_03113	8	83365	83402	83376	302.49	-0.914241560644	38
CNAG_03142	8	173617	173624	173621	10108.65	-0.174918537056	8
CNAG_03213	8	362214	362229	362217	233.89	-0.345213496546	16
CNAG_03221	8	380771	380773	380772	5009.89	1.05882413506	3
CNAG_03225	8	388929	388940	388939	310.12	-0.0361302161942	12
CNAG_03226	8	390730	390777	390777	213.13	-1.50818712548	48
CNAG_03230	8	398942	399000	398970	143.92	-1.13345275672	59
CNAG_03260	8	511402	511442	511440	141.08	-1.40333542829	41
CNAG_03266	8	524402	524441	524403	125.36	-1.39209476028	40
CNAG_03268	8	528634	528652	528652	162.44	-0.117314036062	19
CNAG_03269	8	532153	532172	532161	357.99	-0.101833286788	20
CNAG_03281	8	561211	561226	561225	167.13	0.689810759574	16
CNAG_03290	8	578068	578095	578072	223.75	-0.912032170078	28
CNAG_03297	8	596346	596353	596353	211.15	0.746160596942	8
CNAG_03298	8	597430	597444	597440	258.83	-0.163506321776	15
CNAG_03301	8	603529	603561	603551	126.43	-0.725517367451	33
CNAG_03315	8	633187	633219	633206	175.88	-0.964709234257	33
CNAG_03345	8	704196	704246	704213	231.52	-0.976519577307	51
CNAG_03438	8	951760	951783	951783	3364.74	-0.537359233905	24
CNAG_03517	8	1171258	1171301	1171283	126.23	-0.942012462755	44
CNAG_03577	8	1319738	1319741	1319740	142.03	0.700887376278	4
CNAG_03589	8	1352891	1352908	1352904	253.7	0.220403823156	18
CNAG_03596	2	289957	290015	289993	239.5	-1.76124172343	59
CNAG_03629	2	389679	389682	389682	298.96	0.707015686884	4
CNAG_03631	2	392292	392335	392306	190.36	-1.38115526183	44
CNAG_03666	2	484804	484842	484805	149.85	-0.486892993877	39
CNAG_03667	2	486090	486116	486108	741.57	-1.43400919455	27
CNAG_03688	2	536571	536599	536576	156.56	-1.18397206652	29
CNAG_03721	2	622778	622796	622786	286.42	-1.02398210403	19
CNAG_03738	2	668455	668471	668465	131.23	-0.615792100582	17
CNAG_03747	2	687417	687424	687424	879.61	0.747731255489	8
CNAG_03775	2	786899	786929	786915	414.96	-1.38848537702	31
CNAG_03814	2	913268	913285	913285	128.85	-0.682129045138	18
CNAG_03820	2	927595	927614	927600	267.8	-0.753593607015	20
CNAG_03887	2	1100303	1100333	1100317	207.33	-1.15725365236	31
CNAG_03891	2	1111506	1111516	1111512	181.09	-0.28785045342	11
CNAG_03916	2	1181178	1181208	1181196	209.98	-0.56369317157	31
CNAG_03957	2	1275998	1276019	1276005	140.28	0.564876155823	22
CNAG_03975	2	1315120	1315137	1315126	224.27	-0.655369721656	18
CNAG_03983	2	1332278	1332299	1332284	204.74	-1.40774219708	22
CNAG_04044	2	1487040	1487070	1487054	125.65	-0.664409993817	31
CNAG_04066	2	1537231	1537254	1537250	174.3	-0.315771819909	24
CNAG_04068	2	1540569	1540573	1540573	1065.96	0.774893184704	5
CNAG_04071	2	1551688	1551720	1551697	150.71	-0.835126328763	33
CNAG_04077	2	1567081	1567125	1567089	141.26	-0.684371818373	45
CNAG_04106	9	21753	21775	21771	243.83	-0.567581697168	23
CNAG_04155	9	152108	152146	152146	239.12	-1.87208909879	39
CNAG_04179	9	217276	217294	217279	313.37	0.22024963605	19
CNAG_04189	9	242882	242928	242889	249.31	-1.19086482811	47
CNAG_04204	9	286261	286268	286267	132.76	-0.0548524236035	8
CNAG_04204_left	9	286261	286268	286267	132.76	-0.0548524236035	8
CNAG_04204_right	9	286288	286294	286288	38.59	0.491235806857	7
CNAG_04206	9	290054	290093	290091	178.24	-1.23498126967	40
CNAG_04237	9	366175	366207	366207	453.93	-1.16712587593	33
CNAG_04273	9	451522	451557	451550	160.61	-0.827249122343	36
CNAG_04284	9	484573	484599	484578	222.51	-0.85381922756	27
CNAG_04314	9	542505	542526	542520	1131.55	-0.751677389624	22
CNAG_04328	9	581127	581141	581135	205.72	0.203499595651	15
CNAG_04332	9	591249	591283	591273	196.92	-0.695146253385	35
CNAG_04373	9	703825	703839	703826	335.66	1.06826689991	15
CNAG_04381	9	724253	724330	724265	138.42	-1.72195390846	78
CNAG_04381_left	9	724253	724330	724265	138.42	-1.72195390846	78
CNAG_04381_right	9	724348	724355	724355	37.43	0.198786968743	8
CNAG_04441	9	879012	879015	879015	308.33	0.638872636024	4
CNAG_04485	9	989583	989592	989584	469.03	0.205802145688	10
CNAG_04499	9	1021567	1021587	1021571	164.58	0.169660491079	21
CNAG_04502	9	1030766	1030803	1030779	224.62	-1.52792108901	38
CNAG_04510	9	1051398	1051423	1051407	133.54	-0.403702050227	26
CNAG_04529	9	1099659	1099664	1099663	123.06	0.836574815206	6
CNAG_04566	10	1020394	1020427	1020412	132.63	-1.85793377228	34
CNAG_04659	10	756894	756913	756913	1147.37	-1.12080315966	20
CNAG_04668	10	733553	733595	733578	122.87	-1.65271632349	43
CNAG_04674	10	724428	724467	724466	135.7	-0.847689157653	40
CNAG_04676	10	720611	720643	720628	190.62	-1.63771349616	33
CNAG_04676_left	10	720579	720579	720579	52.15	2.0	1
CNAG_04683	10	705802	705828	705821	173.45	-0.195476141446	27
CNAG_04694	10	679554	679568	679568	257.58	-0.576563675474	15
CNAG_04698	10	665609	665636	665632	191.56	-0.984772731377	28
CNAG_04730	10	561537	561606	561549	305.93	-1.96839976568	70
CNAG_04737	10	541020	541048	541044	124.95	-0.92616102096	29
CNAG_04739	10	533832	533839	533839	174.53	0.476008438322	8
CNAG_04763	10	468498	468506	468505	786.84	0.135606153703	9
CNAG_04765	10	464309	464320	464312	124.72	-0.704287578944	12
CNAG_04799	10	371374	371397	371397	366.9	-0.255476813895	24
CNAG_04806	10	349616	349646	349637	192.22	-0.809104254655	31
CNAG_04840	10	267067	267106	267076	733.19	-1.68409082938	40
CNAG_04842	10	260511	260518	260512	277.73	0.876607585315	8
CNAG_04884	10	114690	114698	114698	1003.17	-0.0267471836458	9
CNAG_04900	10	79160	79193	79178	136.83	-1.50995872745	34
CNAG_04925	10	13101	13149	13141	136.35	-1.39840756162	49
CNAG_04938	4	26278	26300	26281	234.59	-0.680329589493	23
CNAG_04969	4	113688	113707	113690	226.96	-0.763978613995	20
CNAG_04969_left	4	113688	113707	113690	226.96	-0.763978613995	20
CNAG_04969_right	4	113728	113762	113741	69.3	-0.495510778185	35
CNAG_04984	4	148950	148950	148950	541.79	2.0	1
CNAG_05036	4	278377	278399	278394	146.19	-0.259734642396	23
CNAG_05068	4	347474	347495	347476	1313.79	-0.998147210022	22
CNAG_05074	4	368856	368887	368873	128.02	-0.164998157329	32
CNAG_05110	4	455616	455656	455649	125.86	-1.45100812811	41
CNAG_05132	4	508622	508622	508622	585.52	2.0	1
CNAG_05132_left	4	508622	508622	508622	585.52	2.0	1
CNAG_05132_right	4	508655	508696	508655	357.59	-1.36402233765	42
CNAG_05146	4	552201	552234	552227	321.6	-1.39416997775	34
CNAG_05156	4	582967	582974	582974	328.41	0.868462927409	8
CNAG_05164	4	599315	599383	599349	138.68	-2.10049849227	69
CNAG_05171	4	621225	621252	621241	149.98	-0.742842595779	28
CNAG_05197	4	694458	694496	694481	166.78	-1.29419115696	39
CNAG_05251	4	848373	848381	848377	732.34	0.103996928783	9
CNAG_05273	4	900259	900300	900282	125.7	-0.6624276688	42
CNAG_05282	4	930036	930060	930060	186.24	-0.448607482331	25
CNAG_05311	4	1018324	1018329	1018329	521.04	0.536248348447	6
CNAG_05350	14	64489	64556	64506	315.19	-2.38279014323	68
CNAG_05350_left	14	64489	64556	64506	315.19	-2.38279014323	68
CNAG_05350_right	14	64576	64613	64603	220.56	-0.75675634926	38
CNAG_05363	14	97654	97706	97665	135.97	-1.8061062264	53
CNAG_05387	14	174998	175010	175002	187.11	0.513814661003	13
CNAG_05408	14	233328	233379	233359	243.69	-1.71292416786	52
CNAG_05416	14	252937	252978	252969	175.49	-1.67013462452	42
CNAG_05455	14	355965	355990	355990	770.47	-1.08083936925	26
CNAG_05458	14	365350	365371	365369	446.94	-0.435369435571	22
CNAG_05521	14	542912	542920	542913	726.63	0.521203758177	9
CNAG_05521_left	14	542847	542858	542851	271.64	-0.27087248525	12
CNAG_05522	14	545000	545007	545000	148.52	1.13301178774	8
CNAG_05522_left	14	545000	545007	545000	148.52	1.13301178774	8
CNAG_05522_right	14	545028	545029	545029	115.28	1.39894594462	2
CNAG_05533	14	578153	578159	578159	176.49	0.787976111002	7
CNAG_05533_left	14	578116	578120	578118	55.74	0.313850073886	5
CNAG_05555	14	632520	632537	632537	1446.79	-0.00276295449615	18
CNAG_05568	14	663532	663567	663548	277.84	-1.60718748573	36
CNAG_05578	14	683392	683413	683406	497.27	-0.943274860247	22
CNAG_05592	14	729917	729952	729940	311.59	-1.28123075247	36
CNAG_05619	14	798434	798498	798484	178.16	-2.10867243639	65
CNAG_05626	14	816000	816078	816030	186.34	-1.66367620266	79
CNAG_05633	14	833343	833357	833344	310.35	-0.141142813987	15
CNAG_05650	14	880893	880944	880938	428.07	-1.58674884508	52
CNAG_05679	7	596283	596305	596290	299.22	-1.20156737406	23
CNAG_05679_left	7	596283	596305	596290	299.22	-1.20156737406	23
CNAG_05679_right	7	596335	596336	596336	109.17	1.3696445904	2
CNAG_05682	7	603946	603953	603950	465.49	0.46005270525	8
CNAG_05691	7	625243	625294	625285	346.46	-1.70465896875	52
CNAG_05696	7	640329	640356	640335	449.79	-0.80795435558	28
CNAG_05698	7	646590	646608	646605	133.33	0.0608229900817	19
CNAG_05708	7	670289	670306	670298	214.28	-0.601719822293	18
CNAG_05755	7	783294	783334	783297	299.36	-1.50218618654	41
CNAG_05762	7	804215	804246	804233	181.7	-0.96952898755	32
CNAG_05774	7	841560	841639	841595	185.37	-2.47709914253	80
CNAG_05793	7	889505	889533	889523	165.85	-1.28105049167	29
CNAG_05797	7	906927	906932	906931	372.74	0.582335364775	6
CNAG_05797_left	7	906927	906932	906931	372.74	0.582335364775	6
CNAG_05797_right	7	906959	906968	906959	189.75	0.252728652829	10
CNAG_05818	7	958668	958687	958676	158.15	-0.487099216075	20
CNAG_05822	7	966057	966082	966063	140.25	-0.543673788456	26
CNAG_05839	7	1013091	1013123	1013101	709.0	-0.908073047114	33
CNAG_05848	7	1033571	1033589	1033577	155.28	-0.70351594951	19
CNAG_05853	7	1044618	1044638	1044621	151.28	0.596264433395	21
CNAG_05865	7	1074946	1074980	1074957	203.83	-1.41602396663	35
CNAG_05872	7	1090532	1090543	1090539	240.14	-0.0782212858798	12
CNAG_05886	7	1119865	1119868	1119868	172.76	1.19029750271	4
CNAG_05888	7	1122251	1122310	1122258	213.55	-1.78102412274	60
CNAG_05891	7	1129204	1129251	1129241	162.2	-1.21039806828	48
CNAG_05910	7	1193811	1193850	1193828	143.88	-0.751559717033	40
CNAG_05971	7	1362725	1362780	1362750	302.27	-0.886750913492	56
CNAG_05997	12	43353	43379	43367	303.75	-0.875868973225	27
CNAG_06048	12	171924	171963	171942	137.9	-0.576087044893	40
CNAG_06063	12	207618	207626	207626	130.75	0.706085389166	9
CNAG_06074	12	234888	234903	234895	122.75	-0.294426435412	16
CNAG_06075	12	236253	236262	236261	6507.21	0.0499043185157	10
CNAG_06079	12	246125	246168	246153	389.96	-1.48674322786	44
CNAG_06101	12	309888	309895	309894	1103.02	0.0963150373942	8
CNAG_06125	12	378152	378188	378163	1676.46	-1.84542707229	37
CNAG_06140	12	410744	410762	410755	204.26	0.384794580432	19
CNAG_06144	12	417733	417753	417735	339.5	0.119484348244	21
CNAG_06150	12	438225	438236	438232	211.97	-0.954724173094	12
CNAG_06169	12	505909	505920	505920	945.37	-0.392514789499	12
CNAG_06216	12	652029	652049	652047	212.27	-0.201797593895	21
CNAG_06246	12	725416	725450	725446	279.28	-1.36844321255	35
CNAG_06301	13	137006	137028	137012	186.35	0.400810611329	23
CNAG_06302	13	138864	138867	138867	458.5	0.957731259018	4
CNAG_06313	13	167680	167701	167689	227.46	-0.877806842675	22
CNAG_06325	13	197030	197068	197042	182.15	-1.25615240361	39
CNAG_06341	13	247383	247391	247386	224.55	0.375999471553	9
CNAG_06346	13	255704	255707	255704	261.35	0.607820012522	4
CNAG_06386	13	356530	356556	356552	171.34	-1.17841257981	27
CNAG_06388	13	361090	361094	361094	7592.75	1.04177617939	5
CNAG_06404	13	403329	403338	403333	4938.21	-0.175972353308	10
CNAG_06421	13	436226	436260	436229	270.29	-0.417942441519	35
CNAG_06447	13	509485	509491	509491	264.79	0.74714750355	7
CNAG_06544	7	70517	70538	70522	284.98	0.123611696401	22
CNAG_06568	7	140795	140834	140799	141.74	-0.286001517985	40
CNAG_06574	7	163880	163945	163891	615.55	-1.4300733499	66
CNAG_06605	7	252310	252334	252312	553.8	-0.550977139655	25
CNAG_06630	7	326244	326282	326271	145.17	-1.6241253348	39
CNAG_06632	7	331750	331762	331752	207.67	0.989668888311	13
CNAG_06646	7	378610	378648	378633	321.18	-1.11270408456	39
CNAG_06668	7	428899	428911	428911	882.59	0.213384216382	13
CNAG_06670	7	432019	432035	432035	1334.47	-0.411836398536	17
CNAG_06693	7	507796	507809	507807	268.42	-0.0483636324236	14
CNAG_06704	2	267036	267056	267056	244.18	-0.447281630287	21
CNAG_06723	2	228424	228440	228440	148.17	0.500775411867	17
CNAG_06747	2	157727	157735	157734	386.06	-0.303975903349	9
CNAG_06755	2	131671	131688	131681	209.37	-0.802773798543	18
CNAG_06773	2	77100	77113	77103	128.58	0.0598680604181	14
CNAG_06779	2	61524	61544	61533	202.83	-1.3384110447	21
CNAG_06794	2	22837	22869	22840	126.69	-0.605405073413	33
CNAG_06797	2	17247	17272	17268	175.56	-1.14890134593	26
CNAG_06817	5	181306	181319	181315	359.1	-0.520475584369	14
CNAG_06834	5	125938	125984	125950	132.63	-0.633739387962	47
CNAG_06840	5	106649	106669	106651	811.94	-0.647621103353	21
CNAG_06847	5	81666	81699	81693	634.17	-1.04309030571	34
CNAG_06882	3	1413957	1413969	1413963	171.54	-0.124229270823	13
CNAG_06898	3	1459320	1459349	1459336	209.05	-0.737449036771	30
CNAG_06908	3	1489010	1489062	1489049	203.38	-0.769043903537	53
CNAG_06968	8	1384068	1384103	1384083	248.33	-0.184509402428	36
CNAG_07004	5	247863	247884	247877	143.12	-0.0723218453658	22
CNAG_07028	1	593070	593128	593101	184.61	-1.61347591024	59
CNAG_07164	6	742704	742722	742721	134.2	0.270860647792	19
CNAG_07319	1	542135	542183	542136	1670.02	-1.58480439609	49
CNAG_07325	1	558356	558373	558360	142.97	-0.140048711664	18
CNAG_07334	1	582742	582749	582749	155.19	0.806542670011	8
CNAG_07347	1	764312	764316	764313	156.66	0.678473006444	5
CNAG_07359	1	1126543	1126577	1126545	201.86	-1.18149207174	35
CNAG_07361	1	1229375	1229427	1229423	180.07	-1.35994418596	53
CNAG_07362	1	1231417	1231444	1231432	153.42	-0.624211739405	28
CNAG_07373	1	1592350	1592356	1592355	128.88	0.09236476645	7
CNAG_07400	5	77554	77585	77562	423.2	-0.945122963614	32
CNAG_07428	5	708231	708298	708261	997.87	-2.15644009616	68
CNAG_07446	5	1552780	1552809	1552806	144.09	-1.13130691303	30
CNAG_07509	3	349313	349340	349338	173.54	-0.808263193829	28
CNAG_07538	3	1141168	1141193	1141181	287.03	-1.32741909562	26
CNAG_07541	3	1153701	1153728	1153728	323.96	-1.00720076126	28
CNAG_07551	3	1178523	1178553	1178533	183.47	-1.1703546738	31
