Id	Chr	start	stop	pos_max	max_weight	SI	Size
CNAG_01840	11	1049937	1049939	1049937	736.94	0.817070912558	3
CNAG_01843	11	1059508	1059511	1059509	261.72	0.769539306084	4
CNAG_01846	11	1069908	1069935	1069919	293.95	-0.793380684812	28
CNAG_01861	11	1114471	1114474	1114471	228.16	1.089455026	4
CNAG_01881	11	1166381	1166388	1166383	752.5	-0.0831612764508	8
CNAG_01884	11	1174293	1174335	1174311	392.53	-1.19894518633	43
CNAG_01890	11	1185348	1185349	1185348	543.1	1.31926568137	2
CNAG_01893	11	1191836	1191885	1191850	201.27	-1.69959702725	50
CNAG_01938	11	1315301	1315325	1315306	162.95	-0.305649330878	25
CNAG_01951	11	1349206	1349230	1349217	918.88	-0.609780492585	25
CNAG_01985	11	1451003	1451043	1451023	332.72	-1.30194191291	41
CNAG_01991	11	1473643	1473671	1473650	220.1	-0.971867514318	29
CNAG_02008	11	1517533	1517553	1517549	366.51	-0.531961843114	21
CNAG_02099	6	1193253	1193273	1193253	216.48	0.225247476589	21
CNAG_02133	6	1110611	1110644	1110616	222.5	-1.56194119156	34
CNAG_02144	6	1083993	1084000	1083993	169.43	0.413734256429	8
CNAG_02182	6	970362	970370	970364	1712.12	-0.155226501969	9
CNAG_02200	6	932065	932108	932087	176.34	-1.26775897685	44
CNAG_02212	6	904211	904237	904235	149.37	-0.24872613276	27
CNAG_02216	6	893279	893394	893299	500.37	-2.63432882558	116
CNAG_02234	6	835711	835722	835719	792.12	-0.0718908111474	12
CNAG_02257	6	772131	772156	772147	350.03	-0.665279684055	26
CNAG_02260	6	763881	763936	763891	243.41	-1.71035657664	56
CNAG_02266	6	744592	744620	744599	484.87	-1.35850375021	29
CNAG_02280	6	712324	712376	712354	334.27	-1.81377805408	53
CNAG_02299	6	667546	667583	667563	172.21	-1.80248012479	38
CNAG_02330	6	591668	591679	591679	282.24	1.54574494186	12
CNAG_02347	6	553228	553244	553243	168.45	0.0551102779397	17
CNAG_02359	6	522841	522855	522848	460.89	0.292414372154	15
CNAG_02362	6	515070	515076	515071	568.73	0.656019749768	7
CNAG_02412	6	385874	385905	385896	293.42	-1.50034737859	32
CNAG_02485	6	190043	190090	190056	217.95	-1.84922775349	48
CNAG_02511	6	125994	126022	126005	212.83	-0.670214768682	29
CNAG_02519	6	106443	106483	106470	162.57	-0.674836418201	41
CNAG_02530	6	71305	71346	71335	158.71	-1.34409329958	42
CNAG_02545	6	37143	37147	37144	622.5	0.067280054535	5
CNAG_02548	6	24646	24681	24669	196.62	-1.00945178835	36
CNAG_02550	6	21205	21242	21229	391.67	-1.30599293799	38
CNAG_02561	3	1368333	1368344	1368333	614.24	-0.260812928781	12
CNAG_02663	3	1083588	1083638	1083624	213.41	-1.13009319889	51
CNAG_02673	3	1060191	1060210	1060207	1001.42	-1.50069298707	20
CNAG_02699	3	977649	977658	977655	167.08	0.189997660971	10
CNAG_02702	3	964475	964496	964482	156.08	-0.316322838743	22
CNAG_02704	3	959370	959408	959399	229.48	-1.43490456328	39
CNAG_02720	3	913666	913710	913673	413.23	-1.36080093881	45
CNAG_02748	3	852080	852109	852098	155.78	-0.663378307194	30
CNAG_02761	3	826697	826744	826715	958.14	-2.12253328968	48
CNAG_02769	3	811298	811354	811309	199.25	-1.43321437895	57
CNAG_02791	3	758518	758544	758518	282.3	-0.593592596123	27
CNAG_02811	3	716528	716529	716528	1093.52	1.33874598864	2
CNAG_02843	3	634341	634379	634367	167.43	-1.36112265974	39
CNAG_02864	3	580331	580346	580337	573.32	-0.395860543351	16
CNAG_02876	3	553946	553959	553953	292.61	-0.137039657012	14
CNAG_02880	3	542696	542726	542709	245.61	-1.06347063024	31
CNAG_02901	3	493698	493714	493703	323.52	-0.292944986538	17
CNAG_02903	3	489353	489422	489370	143.91	-0.786002604975	70
CNAG_02920	3	447251	447292	447290	168.87	-1.37960719046	42
CNAG_02956	3	351713	351768	351752	2021.96	-1.79696581573	56
CNAG_02961	3	333394	333407	333394	177.37	0.955919158972	14
CNAG_02974	3	303478	303496	303492	430.44	-0.255461811217	19
CNAG_02990	3	265141	265145	265141	1591.04	1.21358023282	5
CNAG_02991	3	262598	262656	262646	199.58	-1.85219350981	59
CNAG_02995	3	252359	252417	252404	211.84	-1.29958773735	59
CNAG_03000	3	237723	237764	237754	275.93	-1.23750344579	42
CNAG_03002	3	234139	234148	234141	537.45	-0.535241746049	10
CNAG_03031	3	158255	158276	158272	242.84	0.321995090989	22
CNAG_03058	3	98794	98805	98802	1318.14	-0.774725587639	12
CNAG_03114	8	83668	83684	83672	209.79	0.0233037656529	17
CNAG_03114_left	8	83594	83641	83614	163.97	-1.43847062697	48
CNAG_03127	8	131768	131786	131768	1318.55	0.758189760873	19
CNAG_03143	8	174225	174231	174228	40900.9	-0.0137384048846	7
CNAG_03146	8	180014	180033	180017	152.48	-0.0784138862683	20
CNAG_03146_left	8	179958	179986	179967	51.05	-0.665461884585	29
CNAG_03186	8	286535	286594	286569	163.09	-1.16367164922	60
CNAG_03190	8	299432	299462	299459	191.9	-0.930068728738	31
CNAG_03198	8	318137	318159	318147	520.29	-1.16577362695	23
CNAG_03206	8	343971	343980	343979	419.57	1.29917634853	10
CNAG_03282	8	561400	561448	561424	177.07	-2.20710422292	49
CNAG_03283	8	563384	563396	563387	4738.18	-0.43682000329	13
CNAG_03289	8	573457	573468	573462	881.0	-0.157533030215	12
CNAG_03293	8	585097	585121	585100	249.82	-0.339583737502	25
CNAG_03303	8	606028	606041	606033	1795.5	-0.233890940633	14
CNAG_03336	8	678243	678285	678265	182.23	-0.614122234522	43
CNAG_03359	8	744193	744227	744199	186.7	-1.75094902373	35
CNAG_03373	8	788270	788330	788305	745.9	-1.92464363644	61
CNAG_03375	8	789920	789927	789927	399.68	1.46194393782	8
CNAG_03378	8	796512	796535	796525	162.32	-0.241541417648	24
CNAG_03408	8	879606	879623	879614	188.3	-0.231535940194	18
CNAG_03419	8	903269	903291	903273	328.13	-0.302712033729	23
CNAG_03478	8	1061537	1061557	1061555	187.44	-0.318679711059	21
CNAG_03528	8	1198232	1198249	1198235	163.63	-0.127796352813	18
CNAG_03543	8	1238120	1238150	1238122	360.05	-1.66015778798	31
CNAG_03544	8	1242264	1242292	1242277	422.22	-1.27687712659	29
CNAG_03565	8	1289275	1289403	1289331	312.45	-2.41485169283	129
CNAG_03572	8	1304856	1304884	1304865	2060.88	-0.921076783009	29
CNAG_03627	2	383336	383348	383341	1431.84	-0.78928284321	13
CNAG_03662	2	472682	472729	472715	215.03	-1.74785724132	48
CNAG_03705	2	577642	577664	577652	766.9	-0.918449701794	23
CNAG_03706	2	579200	579263	579222	153.29	-1.02594413266	64
CNAG_03722	2	622950	622985	622975	490.42	-1.24220735603	36
CNAG_03726	2	632339	632360	632359	193.16	-0.706931670082	22
CNAG_03739	2	668708	668722	668719	1296.07	0.132086482589	15
CNAG_03765	2	747530	747561	747560	423.26	-0.209036087204	32
CNAG_03780	2	797629	797635	797632	185.96	-0.200842132742	7
CNAG_03793	2	829751	829787	829755	246.93	-1.27941529176	37
CNAG_03810	2	905009	905042	905029	269.82	-0.196020568476	34
CNAG_03857	2	1023746	1023746	1023746	743.07	2.0	1
CNAG_03857_left	2	1023645	1023675	1023670	208.23	-1.13539510325	31
CNAG_03865	2	1040623	1040668	1040666	585.1	-0.953878873661	46
CNAG_03892	2	1111660	1111690	1111671	1133.72	-0.617629880144	31
CNAG_03954	2	1269591	1269634	1269624	202.52	0.102866278076	44
CNAG_03959	2	1277683	1277720	1277699	237.87	-1.50388675966	38
CNAG_04004	2	1374335	1374358	1374351	1282.02	-0.295022919792	24
CNAG_04011	2	1394911	1394919	1394912	2132.98	0.684008694173	9
CNAG_04021	2	1417492	1417517	1417510	440.67	-0.382645650641	26
CNAG_04028	2	1439663	1439667	1439663	2304.13	0.564552549628	5
CNAG_04054	2	1508401	1508445	1508420	2382.15	-1.11315664933	45
CNAG_04076	2	1565638	1565660	1565646	488.7	-1.16856302948	23
CNAG_04080	2	1573175	1573215	1573203	335.27	-1.10299579945	41
CNAG_04110	9	28989	29007	29001	202.36	-0.00485199890294	19
CNAG_04112	9	33721	33757	33750	986.41	-1.40476182941	37
CNAG_04114	9	40628	40654	40642	480.56	-0.72445419799	27
CNAG_04132	9	91642	91669	91656	271.66	-0.942561539637	28
CNAG_04156	9	152281	152316	152289	203.19	-0.850917773905	36
CNAG_04168	9	182908	182925	182917	616.77	-0.11808468537	18
CNAG_04209	9	297253	297256	297253	704.61	0.686568714313	4
CNAG_04224	9	334977	334994	334979	987.19	-0.462342972149	18
CNAG_04235	9	363311	363337	363311	235.87	-0.575118801365	27
CNAG_04257	9	416993	417004	416993	213.14	0.763288045374	12
CNAG_04259	9	419180	419195	419193	667.28	-0.137144356582	16
CNAG_04290	9	492654	492685	492657	186.57	-1.40678563022	32
CNAG_04292	9	495836	495861	495851	147.07	0.447764762062	26
CNAG_04301	9	512269	512287	512272	237.82	-0.104604940334	19
CNAG_04322	9	562333	562342	562333	1278.08	-0.483254169757	10
CNAG_04372	9	700343	700359	700343	187.39	-0.428320442521	17
CNAG_04388	9	733689	733724	733717	407.6	-1.54312189259	36
CNAG_04440	9	875313	875332	875313	193.27	1.26938559544	20
CNAG_04445	9	886289	886296	886289	1743.82	0.63962502697	8
CNAG_04459	9	919507	919514	919514	458.77	0.712460780645	8
CNAG_04514	9	1058699	1058732	1058724	244.06	-0.34239881571	34
CNAG_04607	10	902447	902500	902458	148.48	-0.70429763611	54
CNAG_04608	10	900785	900797	900790	280.02	0.15271656241	13
CNAG_04640	10	797617	797618	797617	308.43	1.564643424	2
CNAG_04656	10	761265	761312	761300	168.83	-1.24395189816	48
CNAG_04656_left	10	761265	761312	761300	168.83	-1.24395189816	48
CNAG_04656_right	10	761343	761371	761344	49.54	-1.00164649289	29
CNAG_04665	10	736364	736378	736369	194.79	-0.193213517316	15
CNAG_04667	10	733703	733729	733711	351.53	-0.639236366824	27
CNAG_04679	10	711212	711228	711212	352.02	-0.632980707655	17
CNAG_04689	10	690119	690168	690126	184.09	-1.50579653364	50
CNAG_04701	10	659552	659573	659573	143.92	1.26490058998	22
CNAG_04715	10	605651	605655	605651	305.19	0.778250223936	5
CNAG_04727	10	567553	567577	567572	222.62	-1.09860727889	25
CNAG_04741	10	525954	525992	525970	302.14	-1.05909858547	39
CNAG_04744	10	520269	520301	520290	299.09	-1.53081291228	33
CNAG_04750	10	508282	508346	508303	169.93	-1.64975061792	65
CNAG_04762	10	468698	468729	468706	323.2	-0.941009079671	32
CNAG_04785	10	408749	408780	408773	308.75	-1.06317512071	32
CNAG_04785_left	10	408749	408780	408773	308.75	-1.06317512071	32
CNAG_04785_right	10	408802	408805	408805	109.45	0.496862166978	4
CNAG_04789	10	394166	394225	394194	152.34	-1.31699164548	60
CNAG_04802	10	362126	362147	362146	415.66	0.0545310178003	22
CNAG_04804	10	352154	352213	352192	147.63	-0.765824885607	60
CNAG_04817	10	317977	317977	317977	887.11	2.0	1
CNAG_04821	10	309469	309500	309495	999.66	-1.21700807731	32
CNAG_04828	10	298411	298460	298430	266.14	-1.40386554367	50
CNAG_04844	10	253588	253605	253588	160.34	0.0106542010469	18
CNAG_04876	10	135345	135391	135358	167.47	-1.78671599905	47
CNAG_04883	10	114962	114986	114985	449.73	-0.15009142854	25
CNAG_04903	10	71786	71797	71796	6676.62	-0.110322539787	12
CNAG_05013	4	226329	226359	226332	550.14	-0.819530841188	31
CNAG_05090	4	414711	414843	414807	295.01	-2.628591516	133
CNAG_05095	4	422085	422122	422100	330.83	-1.1027262912	38
CNAG_05148	4	556003	556008	556003	198.74	0.276229009119	6
CNAG_05152	4	565292	565355	565339	258.08	-1.40156212426	64
CNAG_05167	4	608657	608662	608657	2167.1	0.204729209179	6
CNAG_05193	4	684194	684211	684194	247.82	0.649650886306	18
CNAG_05193_left	4	684170	684171	684170	94.13	1.35508637587	2
CNAG_05196	4	692756	692783	692762	201.55	-1.73919347734	28
CNAG_05225	4	778342	778378	778365	283.87	-0.462720832223	37
CNAG_05226	4	779783	779791	779783	142.84	0.692900110004	9
CNAG_05232	4	795474	795474	795474	1112.9	2.0	1
CNAG_05236	4	804958	804984	804965	266.23	-0.951579238355	27
CNAG_05253	4	850697	850717	850713	263.41	-0.521382758641	21
CNAG_05258	4	862911	862919	862911	1006.91	0.130494687221	9
CNAG_05262	4	875206	875227	875225	278.67	-1.19705497063	22
CNAG_05267	4	888030	888053	888037	541.22	-1.0938522399	24
CNAG_05287	4	937636	937682	937660	169.08	-0.549732303954	47
CNAG_05354	14	73954	73995	73967	271.64	-0.884172843917	42
CNAG_05419	14	258143	258179	258171	164.04	-0.688826619816	37
CNAG_05437	14	309718	309736	309725	152.8	-0.714865687722	19
CNAG_05449	14	341269	341281	341269	176.25	-0.435039593761	13
CNAG_05457	14	357923	357990	357978	363.75	-1.9711146988	68
CNAG_05464	14	378251	378282	378275	176.44	-0.668956383571	32
CNAG_05498	14	483600	483620	483610	191.38	-1.05310792564	21
CNAG_05507	14	502662	502694	502686	206.85	-1.12353594521	33
CNAG_05525	14	553942	553969	553948	1143.56	-1.44616770906	28
CNAG_05556	14	632733	632756	632749	399.97	-0.129234897174	24
CNAG_05571	14	665730	665767	665737	268.88	-1.40869694521	38
CNAG_05579	14	683573	683620	683596	256.53	-1.42385972478	48
CNAG_05596	14	735846	735893	735876	146.52	-1.22222590834	48
CNAG_05683	7	605528	605539	605536	2999.45	-0.289956091661	12
CNAG_05701	7	652542	652549	652547	680.12	-0.369452635445	8
CNAG_05720	7	691649	691697	691667	162.46	-1.08411084991	49
CNAG_05756	7	783481	783505	783494	189.79	-0.0726645310602	25
CNAG_05800	7	911679	911704	911702	204.67	-0.0943543188351	26
CNAG_05809	7	930948	930996	930981	155.01	-0.701717979857	49
CNAG_05845	7	1023448	1023484	1023471	281.97	-1.99340004124	37
CNAG_05847	7	1029359	1029377	1029370	142.89	-0.992105607662	19
CNAG_05874	7	1093112	1093120	1093114	800.6	0.284754055413	9
CNAG_05893	7	1131111	1131125	1131118	413.37	-0.0765435713376	15
CNAG_05904	7	1171859	1171886	1171882	975.31	-0.412168892528	28
CNAG_05918	7	1211490	1211501	1211494	344.47	-0.917264689551	12
CNAG_05926	7	1233428	1233447	1233434	270.22	-1.23772908254	20
CNAG_06061	12	203113	203158	203121	146.66	-1.29864951425	46
CNAG_06081	12	250311	250340	250327	196.14	-1.35849155006	30
CNAG_06081_left	12	250277	250292	250277	82.0	-0.338971929722	16
CNAG_06095	12	293528	293542	293535	245.98	0.0477241254665	15
CNAG_06096	12	295188	295196	295193	517.82	0.485383080971	9
CNAG_06109	12	332386	332411	332395	1038.15	-0.305163529819	26
CNAG_06114	12	347187	347242	347225	158.26	-0.923330089063	56
CNAG_06120	12	365601	365629	365601	163.4	-0.825628727575	29
CNAG_06120_left	12	365549	365581	365577	85.37	-1.01262644879	33
CNAG_06127	12	380520	380567	380551	1089.05	-1.35000484768	48
CNAG_06134	12	393774	393804	393781	551.68	-0.596060250895	31
CNAG_06138	12	406060	406086	406082	164.79	-1.20151812606	27
CNAG_06153	12	442061	442093	442084	1004.55	-1.18752214683	33
CNAG_06207	12	628386	628396	628392	10463.79	-0.108117308547	11
CNAG_06222	12	668952	668959	668952	2631.5	0.55102064598	8
CNAG_06231	12	691790	691793	691791	474.36	1.14723241338	4
CNAG_06242	12	713978	714008	713981	150.2	-0.602009412278	31
CNAG_06274	13	55665	55684	55671	613.8	-1.0508018881	20
CNAG_06288	13	99320	99353	99343	393.36	-1.23590967403	34
CNAG_06298	13	123951	123958	123954	6161.93	-0.0578072352286	8
CNAG_06353	13	276137	276182	276151	171.8	-1.71784685474	46
CNAG_06367	13	311006	311039	311027	210.57	-0.751599032853	34
CNAG_06372	13	321364	321371	321364	582.68	0.200723396932	8
CNAG_06377	13	332589	332592	332589	722.08	0.606257638464	4
CNAG_06380	13	338845	338855	338853	174.2	0.523027100452	11
CNAG_06396	13	374694	374720	374695	258.52	-0.55982985888	27
CNAG_06422	13	436427	436503	436480	257.77	-1.07082396623	77
CNAG_06470	13	563020	563046	563037	275.92	-1.31321651436	27
CNAG_06597	7	228731	228771	228755	266.97	-1.39349847346	41
CNAG_06602	7	242506	242571	242535	516.05	-1.86465935242	66
CNAG_06602_left	7	242506	242571	242535	516.05	-1.86465935242	66
CNAG_06602_right	7	242596	242613	242597	344.37	-0.597724100734	18
CNAG_06613	7	279910	279965	279946	325.46	-0.773255488215	56
CNAG_06635	7	338064	338086	338079	260.53	-0.304790484464	23
CNAG_06666	7	420978	421011	420989	287.95	-1.17533152173	34
CNAG_06699	7	523819	523824	523820	2299.35	0.526430109572	6
CNAG_06745	2	160425	160432	160428	1685.94	-0.295707679806	8
CNAG_06753	2	136096	136108	136102	614.12	-0.0236990836844	13
CNAG_06770	2	81795	81819	81796	436.19	-0.0601466056361	25
CNAG_06782	2	51712	51735	51712	360.77	0.115226185853	24
CNAG_06800	2	5302	5333	5332	5293.06	-0.670071505855	32
CNAG_06811	5	201072	201092	201075	181.23	-0.249663844656	21
CNAG_06835	5	119422	119430	119429	2119.72	-0.0325617230225	9
CNAG_06849	5	77824	77832	77826	238.91	-0.272734230176	9
CNAG_06866	5	35507	35570	35558	426.67	-2.08127165545	64
CNAG_06881	3	1412144	1412191	1412170	342.71	-0.71439106721	48
CNAG_06899	3	1459499	1459530	1459526	338.55	-1.63667910559	32
CNAG_06900	3	1461130	1461148	1461146	142.51	0.357666448857	19
CNAG_06923	3	1527102	1527125	1527108	235.77	-1.08731771387	24
CNAG_06946	5	768268	768285	768276	176.86	-0.391856152513	18
CNAG_06949	5	774855	774865	774864	169.32	0.239802251766	11
CNAG_06998	9	1149892	1149920	1149911	330.88	-1.56207942234	29
CNAG_07029	1	590497	590523	590502	368.71	-0.811512341745	27
CNAG_07310	1	283972	283996	283983	329.52	-1.43041234609	25
CNAG_07326	1	558638	558655	558648	1655.48	0.0829322781116	18
CNAG_07352	1	868984	869002	868999	144.46	-0.631053836782	19
CNAG_07354	1	871251	871288	871266	183.79	-1.15891688663	38
CNAG_07356	1	895412	895454	895439	372.86	-0.853499461801	43
CNAG_07368	1	1426290	1426316	1426290	879.6	-0.74140069239	27
CNAG_07431	5	775979	776014	775985	246.05	-1.69366519055	36
CNAG_07431_left	5	775958	775961	775961	76.13	1.00736347887	4
CNAG_07487	2	1299434	1299436	1299435	951.52	1.06848740485	3
CNAG_07490	2	1425749	1425758	1425749	142.25	0.315766109243	10
CNAG_07561	3	1208993	1208996	1208993	250.09	0.756622456327	4
CNAG_07669	7	670432	670458	670440	179.58	-1.01810174625	27
CNAG_07741	8	1156808	1156829	1156821	155.21	0.0164336562982	22
CNAG_07765	9	736477	736490	736485	3129.89	-0.312438191384	14
CNAG_07807	4	310692	310696	310692	1273.34	0.248684195068	5
CNAG_07839	10	31735	31739	31735	414.58	0.522657068322	5
CNAG_07889	14	773313	773332	773316	305.54	-0.521769561538	20
CNAG_07901	12	219370	219410	219390	226.02	-1.04969117412	41
CNAG_07902	12	224576	224596	224581	430.08	-0.323696233487	21
CNAG_07905	12	396241	396277	396263	169.78	-0.311976983387	37
CNAG_07975	4	826006	826091	826006	197.32	-1.92760362077	86
CNAG_08025	14	380744	380792	380780	217.82	-1.88494053246	49
